year,expansion,n,area_ha_t0,area_ha_t1,gridid
1987,1,210,2297.61,440.91,263
1988,0,1469,0,1211.13,263
1988,1,233,4257.8099999999995,509.4899999999999,263
1989,0,1117,0,1012.32,263
1989,1,270,3680.64,499.32,263
1990,0,3519,0,2861.64,263
1990,1,1157,11606.67,1939.32,263
1991,0,1228,0,1026.54,263
1991,1,386,5539.139999999999,703.4399999999999,263
1992,0,2878,0,2347.47,263
1992,1,1281,12568.05,2539.89,263
1993,0,2507,0,1778.31,263
1993,1,1295,14867.37,1912.14,263
1994,0,1116,0,948.51,263
1994,1,604,12057.57,840.78,263
1995,0,457,0,499.14,263
1995,1,290,9119.61,532.7099999999999,263
1996,0,1932,0,1310.13,263
1996,1,1352,17500.95,1848.06,263
1997,0,1691,0,1249.74,263
1997,1,1567,22150.8,2658.6,263
1998,0,1519,0,984.78,263
1998,1,1540,20759.31,1942.11,263
1999,0,514,0,393.48,263
1999,1,674,18549.45,1125.36,263
2000,0,1957,0,1461.6,263
2000,1,2626,32826.42,4779.2699999999995,263
2001,0,986,0,728.55,263
2001,1,1016,24003.45,1551.24,263
2002,0,333,0,238.32,263
2002,1,461,18628.11,1138.23,263
2003,0,505,0,398.7,263
2003,1,433,18935.73,615.15,263
2004,0,378,0,317.07,263
2004,1,711,20922.75,969.93,263
2005,0,637,0,449.19,263
2005,1,1168,31551.39,1625.4,263
2006,0,247,0,204.48,263
2006,1,442,16295.58,608.04,263
2007,0,954,0,616.9499999999999,263
2007,1,2025,37889.73,3100.5,263
2008,0,269,0,201.42,263
2008,1,535,23088.51,645.75,263
2009,0,330,0,243.81,263
2009,1,549,24087.24,832.86,263
2010,0,163,0,111.96,263
2010,1,576,25849.17,752.67,263
2011,0,221,0,127.89,263
2011,1,774,28246.14,948.06,263
2012,0,447,0,294.21,263
2012,1,805,29616.57,1028.79,263
2013,0,750,0,471.6,263
2013,1,1886,41667.39,2788.38,263
2014,0,137,0,87.92999999999999,263
2014,1,330,23567.58,496.35,263
2015,0,273,0,165.15,263
2015,1,665,19628.19,750.6899999999999,263
2016,0,480,0,300.87,263
2016,1,928,19205.64,1215.27,263
2017,0,1012,0,754.29,263
2017,1,1838,21586.5,2791.62,263
2018,0,287,0,217.8,263
2018,1,428,11314.71,601.38,263
2019,0,358,0,260.55,263
2019,1,923,12612.6,1006.65,263
2020,0,148,0,102.96,263
2020,1,422,7400.61,397.89,263
2021,0,316,0,193.77,263
2021,1,777,9188.01,900.27,263
2022,0,546,0,323.82,263
2022,1,570,5656.95,639.99,263
2023,0,307,0,201.24,263
2023,1,622,7061.94,769.5899999999999,263
1986,0,1376,0,1026.09,264
1986,1,157,300.51,186.21,264
1987,0,296,0,278.37,264
1987,1,68,374.22,140.4,264
1988,0,759,0,612.09,264
1988,1,113,1489.41,158.4,264
1989,0,547,0,472.95,264
1989,1,125,667.0799999999999,246.87,264
1990,0,2762,0,1978.65,264
1990,1,796,4699.98,920.88,264
1991,0,306,0,223.92,264
1991,1,145,1714.9499999999998,180.18,264
1992,0,230,0,167.4,264
1992,1,227,3412.89,400.95,264
1993,0,527,0,393.3,264
1993,1,266,3390.75,237.24,264
1994,0,786,0,568.89,264
1994,1,464,4405.05,416.88,264
1995,0,142,0,125.73,264
1995,1,118,1340.28,155.61,264
1996,0,714,0,462.06,264
1996,1,497,3678.84,493.47,264
1997,0,772,0,554.4,264
1997,1,414,4209.66,405.27,264
1998,0,851,0,716.85,264
1998,1,532,5342.3099999999995,532.89,264
1999,0,243,0,171.9,264
1999,1,341,4774.86,316.44,264
2000,0,396,0,285.48,264
2000,1,535,4533.48,586.0799999999999,264
2001,0,452,0,266.76,264
2001,1,465,4633.47,499.23,264
2002,0,594,0,401.67,264
2002,1,533,3388.5899999999997,615.3299999999999,264
2003,0,67,0,69.03,264
2003,1,83,1611.09,75.24,264
2004,0,177,0,139.76999999999998,264
2004,1,238,3018.42,245.25,264
2005,0,365,0,205.38,264
2005,1,564,5507.01,485.19,264
2006,0,206,0,144.36,264
2006,1,409,4597.47,384.66,264
2007,0,270,0,157.5,264
2007,1,452,5952.78,485.1,264
2008,0,86,0,51.57,264
2008,1,208,2440.26,197.91,264
2009,0,254,0,181.53,264
2009,1,236,1968.39,233.28,264
2010,0,35,0,21.24,264
2010,1,80,1937.61,80.1,264
2011,0,340,0,192.51,264
2011,1,537,5785.65,548.28,264
2012,0,460,0,303.39,264
2012,1,602,5200.469999999999,628.56,264
2013,0,354,0,201.87,264
2013,1,903,8272.619999999999,907.65,264
2014,0,44,0,26.19,264
2014,1,61,3111.57,54,264
2015,0,269,0,134.73,264
2015,1,451,3736.08,344.43,264
2016,0,159,0,104.58,264
2016,1,259,1741.59,271.34999999999997,264
2017,0,652,0,536.04,264
2017,1,737,3658.86,997.65,264
2018,0,130,0,83.34,264
2018,1,164,1492.56,163.71,264
2019,0,208,0,177.84,264
2019,1,304,2248.65,381.42,264
2020,0,108,0,66.06,264
2020,1,223,549.72,164.7,264
2021,0,121,0,68.85,264
2021,1,148,499.59,153,264
2022,0,307,0,170.01,264
2022,1,449,1716.84,367.83,264
2023,0,238,0,197.55,264
2023,1,178,942.93,267.75,264
1986,0,1190,0,1018.62,265
1986,1,163,938.34,219.24,265
1987,0,1339,0,1201.41,265
1987,1,198,1051.83,436.0499999999999,265
1988,0,669,0,580.68,265
1988,1,114,995.49,157.86,265
1989,0,159,0,179.37,265
1989,1,71,870.5699999999999,134.91,265
1990,0,1521,0,1272.69,265
1990,1,792,3507.5699999999997,1309.41,265
1991,0,180,0,210.87,265
1991,1,65,892.98,110.07,265
1992,0,275,0,203.04,265
1992,1,240,1687.86,362.34,265
1993,0,247,0,197.1,265
1993,1,129,1374.75,158.13,265
1994,0,163,0,106.02,265
1994,1,208,1602.99,197.82,265
1995,0,68,0,41.309999999999995,265
1995,1,50,1171.98,59.04,265
1996,0,266,0,171.72,265
1996,1,251,1751.76,272.61,265
1997,0,405,0,337.59,265
1997,1,364,3529.5299999999997,1004.58,265
1998,0,222,0,126.45,265
1998,1,204,1277.82,255.15,265
1999,0,209,0,123.75,265
1999,1,372,4883.94,380.25,265
2000,0,123,0,79.02,265
2000,1,162,3105.81,177.57,265
2001,0,134,0,91.17,265
2001,1,187,1924.83,301.59,265
2002,0,116,0,91.44,265
2002,1,134,2698.47,159.48,265
2003,0,174,0,108.09,265
2003,1,346,4112.19,360.27,265
2004,0,41,0,26.549999999999997,265
2004,1,73,3204.0899999999997,100.44,265
2005,0,151,0,88.92,265
2005,1,275,3667.23,241.02,265
2006,0,97,0,68.76,265
2006,1,198,3046.3199999999997,327.69,265
2007,0,85,0,54,265
2007,1,222,4359.15,314.55,265
2008,0,24,0,14.67,265
2008,1,67,970.29,115.2,265
2009,0,119,0,97.92,265
2009,1,218,4064.13,247.86,265
2010,0,61,0,43.65,265
2010,1,129,2728.44,142.29,265
2011,0,195,0,111.69,265
2011,1,267,5365.71,347.66999999999996,265
2012,0,215,0,144.09,265
2012,1,450,8083.44,1161.09,265
2013,0,263,0,168.84,265
2013,1,401,10139.04,532.0799999999999,265
2014,0,27,0,14.22,265
2014,1,40,1334.7,46.98,265
2015,0,180,0,97.65,265
2015,1,427,5865.299999999999,386.82,265
2016,0,68,0,48.599999999999994,265
2016,1,209,5635.71,253.71,265
2017,0,280,0,202.14,265
2017,1,412,5347.98,571.86,265
2018,0,87,0,60.12,265
2018,1,128,2930.04,157.95,265
2019,0,93,0,73.71,265
2019,1,168,3561.3,204.48,265
2020,0,104,0,57.51,265
2020,1,253,3352.23,290.07,265
2021,0,88,0,74.7,265
2021,1,105,2214.36,130.32,265
2022,0,541,0,318.15,265
2022,1,498,2921.67,461.34,265
2023,0,142,0,118.26,265
2023,1,226,2070.45,310.32,265
1986,0,9701,0,11646.09,275
1986,1,1284,6466.95,4567.32,275
1987,0,8318,0,8268.21,275
1987,1,2110,19041.12,5257.71,275
1988,0,3425,0,3619.26,275
1988,1,1470,21463.56,4511.61,275
1989,0,8395,0,7146.36,275
1989,1,4988,47180.97,12440.7,275
1990,0,6068,0,4994.46,275
1990,1,5695,73254.78,17144.1,275
1991,0,2712,0,2170.08,275
1991,1,3760,88604.45999999999,11529.81,275
1992,0,1881,0,1442.79,275
1992,1,2770,93032.73,6830.009999999999,275
1993,0,1616,0,1189.17,275
1993,1,2626,101156.4,5553.9,275
1994,0,1586,0,1115.37,275
1994,1,3709,122122.89,10637.01,275
1995,0,2045,0,1415.7,275
1995,1,4747,135811.25999999998,15983.1,275
1996,0,1527,0,1032.12,275
1996,1,4044,144303.3,16209.81,275
1997,0,1335,0,889.29,275
1997,1,4033,162020.52,16102.62,275
1998,0,1224,0,758.25,275
1998,1,3903,174096.99,13219.02,275
1999,0,1033,0,666.36,275
1999,1,3987,181291.14,19350.36,275
2000,0,754,0,489.42,275
2000,1,2891,184389.3,12179.88,275
2001,0,835,0,486,275
2001,1,3446,196971.39,16043.67,275
2002,0,595,0,356.67,275
2002,1,3273,203502.96,16630.47,275
2003,0,476,0,309.42,275
2003,1,2689,203686.74,13563.72,275
2004,0,594,0,337.14,275
2004,1,3468,216049.32,15277.14,275
2005,0,614,0,360.72,275
2005,1,3433,223123.77,18721.62,275
2006,0,462,0,278.37,275
2006,1,3095,226892.79,17755.2,275
2007,0,231,0,135.98999999999998,275
2007,1,1589,220381.2,8269.199999999999,275
2008,0,377,0,234.99,275
2008,1,2724,241354.35,13652.91,275
2009,0,302,0,168.84,275
2009,1,2481,245397.15,13219.92,275
2010,0,379,0,224.55,275
2010,1,3046,254150.37,19638.45,275
2011,0,286,0,160.92,275
2011,1,2556,254647.08,17263.53,275
2012,0,293,0,181.08,275
2012,1,2468,258122.25,16386.39,275
2013,0,254,0,139.5,275
2013,1,2595,266585.22,14793.66,275
2014,0,218,0,121.68,275
2014,1,2297,266241.51,16867.71,275
2015,0,330,0,182.07,275
2015,1,3121,255755.25,18188.64,275
2016,0,385,0,271.08,275
2016,1,2660,211066.92,13206.51,275
2017,0,547,0,379.62,275
2017,1,3507,200605.23,17317.53,275
2018,0,506,0,324.81,275
2018,1,3616,186798.6,12237.93,275
2019,0,524,0,377.91,275
2019,1,3410,146773.35,9307.62,275
2020,0,1039,0,743.31,275
2020,1,5783,124817.49,14782.95,275
2021,0,1139,0,912.42,275
2021,1,5028,100696.77,13689.18,275
2022,0,1499,0,1162.98,275
2022,1,6788,98869.05,15575.76,275
2023,0,1064,0,844.56,275
2023,1,5010,85749.48,13036.23,275
1986,0,6302,0,9370.53,276
1986,1,734,5982.84,2547.54,276
1987,0,4644,0,5383.889999999999,276
1987,1,824,12465.9,2180.16,276
1988,0,3029,0,3574.17,276
1988,1,805,13818.96,2213.46,276
1989,0,12127,0,11537.73,276
1989,1,4150,38020.86,9950.67,276
1990,0,3390,0,3083.49,276
1990,1,3100,43102.89,9305.91,276
1991,0,2247,0,1836.27,276
1991,1,2535,51286.14,7364.16,276
1992,0,1556,0,1245.33,276
1992,1,1987,50228.369999999995,4482.72,276
1993,0,942,0,758.52,276
1993,1,1277,44184.329999999994,2735.8199999999997,276
1994,0,1073,0,754.8299999999999,276
1994,1,2320,61065.09,4547.34,276
1995,0,1863,0,1449.1799999999998,276
1995,1,4143,81369.45,10075.86,276
1996,0,1785,0,1169.82,276
1996,1,3306,78080.84999999999,8219.699999999999,276
1997,0,1124,0,803.25,276
1997,1,2747,81786.33,9326.43,276
1998,0,1078,0,683.1899999999999,276
1998,1,3032,90156.87,6852.15,276
1999,0,1224,0,875.52,276
1999,1,4368,105915.96,12334.41,276
2000,0,575,0,394.56,276
2000,1,2324,98127.81,6584.13,276
2001,0,788,0,563.04,276
2001,1,2940,101079.99,8510.67,276
2002,0,685,0,496.8,276
2002,1,3083,115060.14,8842.77,276
2003,0,412,0,280.26,276
2003,1,1779,83535.56999999999,5555.16,276
2004,0,741,0,456.84,276
2004,1,3619,128923.65,9602.1,276
2005,0,589,0,391.14,276
2005,1,2954,131317.38,9045.81,276
2006,0,485,0,329.67,276
2006,1,2541,125527.23,8077.139999999999,276
2007,0,123,0,74.42999999999999,276
2007,1,865,93293.82,2256.21,276
2008,0,307,0,206.73,276
2008,1,2338,139758.57,7686.089999999999,276
2009,0,363,0,209.34,276
2009,1,2664,144475.11,7539.12,276
2010,0,269,0,166.76999999999998,276
2010,1,1829,127795.68,5964.929999999999,276
2011,0,252,0,148.59,276
2011,1,2075,139543.02,6575.8499999999995,276
2012,0,294,0,182.97,276
2012,1,2647,151263.9,9698.31,276
2013,0,261,0,148.76999999999998,276
2013,1,2248,152343.53999999998,5656.86,276
2014,0,200,0,118.26,276
2014,1,1870,145182.6,6390.2699999999995,276
2015,0,357,0,203.76,276
2015,1,2528,137917.8,7409.7,276
2016,0,291,0,215.19,276
2016,1,1568,94172.22,4248.45,276
2017,0,627,0,450,276
2017,1,3153,101498.76,7907.219999999999,276
2018,0,635,0,469.26,276
2018,1,2556,87052.05,6489.8099999999995,276
2019,0,1127,0,790.65,276
2019,1,3651,72866.79,6488.37,276
2020,0,643,0,493.65,276
2020,1,2437,50175.54,5239.44,276
2021,0,880,0,725.85,276
2021,1,2569,43303.86,6198.57,276
2022,0,4503,0,3261.51,276
2022,1,8413,61395.57,16428.42,276
2023,0,828,0,704.43,276
2023,1,2335,39262.68,5851.53,276
1986,0,4479,0,5930.46,277
1986,1,189,859.5,525.78,277
1987,0,1787,0,2222.91,277
1987,1,285,3956.58,724.3199999999999,277
1988,0,765,0,944.01,277
1988,1,200,3206.79,513.4499999999999,277
1989,0,6567,0,6516.9,277
1989,1,1793,11670.12,3483.45,277
1990,0,2596,0,2236.68,277
1990,1,1583,14020.29,3544.2,277
1991,0,1031,0,965.25,277
1991,1,897,19783.71,2352.87,277
1992,0,1048,0,940.86,277
1992,1,832,23818.32,1772.64,277
1993,0,281,0,284.4,277
1993,1,261,16509.51,567.27,277
1994,0,362,0,337.59,277
1994,1,564,21789.629999999997,1305.9,277
1995,0,619,0,552.96,277
1995,1,1086,28694.52,2917.17,277
1996,0,640,0,477.54,277
1996,1,754,26406.36,1745.37,277
1997,0,772,0,672.03,277
1997,1,1104,33844.77,3154.3199999999997,277
1998,0,273,0,234.72,277
1998,1,550,24836.04,1248.93,277
1999,0,1083,0,814.5899999999999,277
1999,1,1897,44474.04,4501.26,277
2000,0,300,0,239.85,277
2000,1,689,33123.06,1856.88,277
2001,0,473,0,394.74,277
2001,1,1000,36611.19,2254.68,277
2002,0,589,0,496.8,277
2002,1,1251,41918.49,3008.0699999999997,277
2003,0,1,0,0.36,277
2003,1,9,143.28,15.48,277
2004,0,458,0,377.28,277
2004,1,1090,43154.64,3128.22,277
2005,0,387,0,334.62,277
2005,1,1170,46690.38,2821.5,277
2006,0,261,0,237.69,277
2006,1,618,40004.369999999995,1838.25,277
2007,0,2,0,0.8099999999999999,277
2007,1,7,90.72,9.63,277
2008,0,349,0,287.09999999999997,277
2008,1,885,46695.78,2782.35,277
2009,0,806,0,565.65,277
2009,1,2106,61265.16,4688.37,277
2010,0,136,0,109.44,277
2010,1,396,36665.37,1170.63,277
2011,0,229,0,185.58,277
2011,1,666,42678.72,1507.14,277
2012,0,229,0,185.76,277
2012,1,1096,55413.54,2398.59,277
2013,0,116,0,73.17,277
2013,1,500,44139.15,1126.62,277
2014,0,152,0,114.21,277
2014,1,521,43676.009999999995,1109.34,277
2015,0,190,0,143.37,277
2015,1,860,48944.61,1757.16,277
2016,0,130,0,141.03,277
2016,1,392,21456.45,1009.89,277
2017,0,258,0,201.78,277
2017,1,986,36777.96,1735.29,277
2018,0,259,0,258.75,277
2018,1,602,26855.91,1482.39,277
2019,0,1437,0,1045.08,277
2019,1,2586,37254.78,4516.47,277
2020,0,311,0,290.78999999999996,277
2020,1,574,16441.29,1302.39,277
2021,0,474,0,420.57,277
2021,1,860,13939.65,1886.4,277
2022,0,3227,0,2307.87,277
2022,1,3781,21514.59,6417.54,277
2023,0,211,0,230.31,277
2023,1,395,22310.37,1236.15,277
1986,0,564,0,651.51,278
1986,1,33,93.96,81.63,278
1987,0,239,0,297.18,278
1987,1,33,149.57999999999998,88.47,278
1988,0,389,0,602.1,278
1988,1,45,253.8,76.95,278
1989,0,803,0,837.63,278
1989,1,118,396.18,262.44,278
1990,0,317,0,367.92,278
1990,1,88,640.26,251.82,278
1991,0,366,0,389.43,278
1991,1,146,885.6,406.17,278
1992,0,1114,0,1123.11,278
1992,1,256,1621.1699999999998,702.9,278
1993,0,175,0,185.94,278
1993,1,69,1519.1999999999998,181.8,278
1994,0,173,0,214.56,278
1994,1,81,1606.05,253.44,278
1995,0,249,0,261.71999999999997,278
1995,1,156,2252.52,420.75,278
1996,0,196,0,262.08,278
1996,1,125,2100.24,530.37,278
1997,0,271,0,328.86,278
1997,1,208,2873.7,532.53,278
1998,0,220,0,220.77,278
1998,1,146,3070.89,440.82,278
1999,0,498,0,511.38,278
1999,1,320,4270.86,878.76,278
2000,0,179,0,216.72,278
2000,1,197,4555.98,740.25,278
2001,0,161,0,162.63,278
2001,1,124,3090.4199999999996,339.84,278
2002,0,349,0,292.95,278
2002,1,323,4555.889999999999,709.29,278
2003,0,130,0,152.46,278
2003,1,84,1773.99,225.9,278
2004,0,189,0,198.09,278
2004,1,217,4195.71,658.7099999999999,278
2005,0,263,0,197.73,278
2005,1,269,5503.5,724.05,278
2006,0,108,0,119.52,278
2006,1,117,4931.01,387.27,278
2007,0,110,0,138.96,278
2007,1,97,4140.72,272.88,278
2008,0,124,0,154.98,278
2008,1,139,5287.7699999999995,375.75,278
2009,0,257,0,213.48,278
2009,1,325,8039.34,867.24,278
2010,0,76,0,93.15,278
2010,1,107,3145.77,298.97999999999996,278
2011,0,67,0,60.03,278
2011,1,101,4293.9,260.28,278
2012,0,100,0,105.03,278
2012,1,172,4871.88,425.07,278
2013,0,84,0,87.75,278
2013,1,161,7386.84,443.34,278
2014,0,146,0,123.12,278
2014,1,232,7722.719999999999,578.97,278
2015,0,158,0,171.36,278
2015,1,253,7239.06,700.38,278
2016,0,120,0,133.29,278
2016,1,134,5314.05,386.82,278
2017,0,117,0,99.99,278
2017,1,197,6957.36,452.25,278
2018,0,57,0,46.08,278
2018,1,127,5028.21,341.82,278
2019,0,230,0,184.86,278
2019,1,385,9061.83,937.8,278
2020,0,78,0,71.01,278
2020,1,119,4945.7699999999995,294.57,278
2021,0,124,0,90.63,278
2021,1,237,8006.31,636.5699999999999,278
2022,0,150,0,145.89,278
2022,1,216,4195.98,546.48,278
2023,0,98,0,96.21,278
2023,1,130,2831.85,327.06,278
1986,0,2555,0,2525.85,279
1986,1,137,336.33,318.15,279
1987,0,596,0,618.66,279
1987,1,112,801.18,187.56,279
1988,0,1190,0,1178.91,279
1988,1,107,944.1,293.31,279
1989,0,2498,0,2210.58,279
1989,1,493,1986.48,857.52,279
1990,0,648,0,612.09,279
1990,1,302,1630.8,487.53,279
1991,0,795,0,692.37,279
1991,1,357,2277.18,674.8199999999999,279
1992,0,792,0,681.39,279
1992,1,238,2039.85,535.3199999999999,279
1993,0,311,0,318.41999999999996,279
1993,1,221,2223.27,412.92,279
1994,0,1609,0,1193.22,279
1994,1,1023,5116.59,1505.34,279
1995,0,701,0,572.9399999999999,279
1995,1,558,3428.1,874.89,279
1996,0,485,0,498.24,279
1996,1,319,3637.71,720.72,279
1997,0,567,0,623.34,279
1997,1,279,3608.91,688.14,279
1998,0,677,0,529.8299999999999,279
1998,1,681,5778.719999999999,1140.48,279
1999,0,868,0,765,279
1999,1,699,6256.08,1260.72,279
2000,0,388,0,356.13,279
2000,1,331,4364.82,710.01,279
2001,0,265,0,238.77,279
2001,1,469,6419.88,798.8399999999999,279
2002,0,745,0,621.72,279
2002,1,591,6418.62,954.18,279
2003,0,413,0,378.9,279
2003,1,483,5646.0599999999995,853.29,279
2004,0,330,0,277.56,279
2004,1,301,4387.139999999999,695.88,279
2005,0,799,0,577.0799999999999,279
2005,1,811,7423.38,1406.52,279
2006,0,422,0,381.69,279
2006,1,427,6996.0599999999995,803.16,279
2007,0,196,0,200.07,279
2007,1,222,3915.45,392.58,279
2008,0,339,0,314.37,279
2008,1,358,5944.86,779.31,279
2009,0,780,0,577.35,279
2009,1,1525,15605.19,2785.5899999999997,279
2010,0,256,0,244.8,279
2010,1,351,7260.929999999999,674.91,279
2011,0,414,0,332.82,279
2011,1,578,11251.26,1053.54,279
2012,0,310,0,251.28,279
2012,1,634,10232.82,1147.86,279
2013,0,220,0,248.04,279
2013,1,273,7771.589999999999,675.36,279
2014,0,404,0,355.86,279
2014,1,632,13340.25,1174.59,279
2015,0,261,0,243.18,279
2015,1,668,11756.34,1135.62,279
2016,0,240,0,235.62,279
2016,1,335,7798.23,723.24,279
2017,0,390,0,283.05,279
2017,1,770,11252.7,1158.03,279
2018,0,178,0,185.13,279
2018,1,234,4670.0999999999995,524.25,279
2019,0,472,0,361.08,279
2019,1,999,11531.97,1451.52,279
2020,0,182,0,185.85,279
2020,1,269,6296.8499999999995,558.18,279
2021,0,203,0,204.39,279
2021,1,292,5007.0599999999995,562.86,279
2022,0,759,0,579.06,279
2022,1,1387,12228.66,2236.77,279
2023,0,399,0,374.4,279
2023,1,699,8022.96,1157.22,279
1986,0,3220,0,2996.8199999999997,280
1986,1,287,791.37,518.13,280
1987,0,1237,0,1196.01,280
1987,1,236,1790.82,439.29,280
1988,0,777,0,914.31,280
1988,1,157,1417.77,407.34,280
1989,0,5974,0,5306.8499999999995,280
1989,1,1466,6584.219999999999,2465.73,280
1990,0,1444,0,1281.6,280
1990,1,674,5914.98,1027.26,280
1991,0,1886,0,1645.9199999999998,280
1991,1,896,7499.88,1550.34,280
1992,0,1226,0,1185.93,280
1992,1,490,4823.91,1026.09,280
1993,0,1499,0,1246.32,280
1993,1,916,8951.22,1580.22,280
1994,0,6905,0,5714.55,280
1994,1,3311,17480.07,5919.57,280
1995,0,1097,0,813.87,280
1995,1,1426,11352.15,2162.79,280
1996,0,1235,0,1099.53,280
1996,1,778,9933.3,1609.29,280
1997,0,1120,0,1184.6699999999998,280
1997,1,579,8185.41,1293.12,280
1998,0,779,0,666.09,280
1998,1,1707,22861.44,3181.0499999999997,280
1999,0,950,0,820.35,280
1999,1,1264,18526.32,2429.19,280
2000,0,787,0,652.9499999999999,280
2000,1,1302,19527.21,2408.76,280
2001,0,755,0,599.4,280
2001,1,1539,25528.41,2605.0499999999997,280
2002,0,524,0,438.57,280
2002,1,721,16830.719999999998,1490.49,280
2003,0,1325,0,979.29,280
2003,1,2439,34563.96,4945.59,280
2004,0,229,0,235.44,280
2004,1,339,11107.89,880.02,280
2005,0,1230,0,921.69,280
2005,1,2949,41557.05,5792.94,280
2006,0,785,0,745.56,280
2006,1,811,19859.4,1870.74,280
2007,0,511,0,433.71,280
2007,1,1085,28757.879999999997,2157.75,280
2008,0,550,0,527.9399999999999,280
2008,1,753,23938.65,1764.9,280
2009,0,1670,0,1206,280
2009,1,3713,54560.16,8043.839999999999,280
2010,0,367,0,302.03999999999996,280
2010,1,747,26732.07,1302.66,280
2011,0,341,0,290.88,280
2011,1,785,31475.61,1535.58,280
2012,0,953,0,695.97,280
2012,1,2878,52800.119999999995,6342.57,280
2013,0,328,0,294.3,280
2013,1,562,22724.28,1340.64,280
2014,0,680,0,631.17,280
2014,1,1450,43471.8,3003.2999999999997,280
2015,0,516,0,435.33,280
2015,1,1358,39245.58,2969.46,280
2016,0,417,0,346.14,280
2016,1,893,30738.42,1721.4299999999998,280
2017,0,556,0,492.66,280
2017,1,1331,37381.59,2414.88,280
2018,0,337,0,337.32,280
2018,1,562,24109.2,1460.4299999999998,280
2019,0,833,0,664.1999999999999,280
2019,1,2139,35502.03,3532.95,280
2020,0,279,0,270.81,280
2020,1,610,21266.37,1315.44,280
2021,0,465,0,411.75,280
2021,1,784,22561.83,1656,280
2022,0,2271,0,1700.55,280
2022,1,4796,47038.05,9489.24,280
2023,0,490,0,412.47,280
2023,1,1074,25590.6,2113.02,280
1986,0,1661,0,1350.27,281
1986,1,134,344.61,147.69,281
1987,0,1050,0,856.35,281
1987,1,137,455.04,234.36,281
1988,0,173,0,179.28,281
1988,1,28,125.82,38.79,281
1989,0,2878,0,2235.96,281
1989,1,606,1649.79,757.26,281
1990,0,644,0,476.46,281
1990,1,265,989.55,314.19,281
1991,0,525,0,420.39,281
1991,1,239,1139.76,303.21,281
1992,0,220,0,179.54999999999998,281
1992,1,130,971.1,133.65,281
1993,0,553,0,480.06,281
1993,1,236,848.3399999999999,222.75,281
1994,0,493,0,395.46,281
1994,1,248,941.76,313.46999999999997,281
1995,0,641,0,476.1,281
1995,1,401,1770.3,399.69,281
1996,0,1474,0,1107.27,281
1996,1,800,6161.8499999999995,1486.35,281
1997,0,1022,0,777.6,281
1997,1,507,4700.25,787.9499999999999,281
1998,0,559,0,389.43,281
1998,1,595,6540.12,734.04,281
1999,0,634,0,459.09,281
1999,1,524,5355.9,742.3199999999999,281
2000,0,522,0,402.39,281
2000,1,253,4690.71,365.76,281
2001,0,410,0,320.21999999999997,281
2001,1,403,3833.55,450.36,281
2002,0,271,0,248.31,281
2002,1,361,2792.25,360.81,281
2003,0,392,0,344.61,281
2003,1,344,3327.48,459.18,281
2004,0,131,0,146.88,281
2004,1,127,2117.61,133.38,281
2005,0,203,0,193.23,281
2005,1,432,5640.57,498.96,281
2006,0,175,0,177.48,281
2006,1,119,4829.67,174.32999999999998,281
2007,0,154,0,169.2,281
2007,1,141,3909.15,335.78999999999996,281
2008,0,162,0,129.32999999999998,281
2008,1,163,4113.72,242.01,281
2009,0,230,0,203.31,281
2009,1,419,8219.789999999999,536.9399999999999,281
2010,0,170,0,146.88,281
2010,1,184,5901.12,388.17,281
2011,0,280,0,244.08,281
2011,1,579,8576.64,642.06,281
2012,0,158,0,123.84,281
2012,1,207,4791.15,252.54,281
2013,0,135,0,140.04,281
2013,1,122,1708.83,275.94,281
2014,0,176,0,156.15,281
2014,1,191,6790.05,348.57,281
2015,0,407,0,288,281
2015,1,1013,9656.28,1228.32,281
2016,0,213,0,187.2,281
2016,1,262,10604.61,444.69,281
2017,0,121,0,117.27,281
2017,1,188,3423.42,392.4,281
2018,0,111,0,122.22,281
2018,1,133,4839.03,292.40999999999997,281
2019,0,274,0,238.68,281
2019,1,306,10807.29,559.4399999999999,281
2020,0,115,0,152.19,281
2020,1,101,3124.62,239.67,281
2021,0,318,0,253.26,281
