year,expansion,n,area_ha_t0,area_ha_t1,gridid
1994,0,234,0,248.13,215
1994,1,215,1634.22,623.97,215
1995,0,71,0,75.06,215
1995,1,135,1335.6899999999998,362.52,215
1996,0,96,0,99.9,215
1996,1,174,1656.72,361.26,215
1997,0,560,0,391.5,215
1997,1,665,3658.23,1409.49,215
1998,0,67,0,76.14,215
1998,1,168,1909.62,357.65999999999997,215
1999,0,106,0,85.95,215
1999,1,159,2373.21,438.93,215
2000,0,102,0,77.22,215
2000,1,263,3089.25,590.4,215
2001,0,98,0,79.74,215
2001,1,284,3322.71,644.5799999999999,215
2002,0,72,0,80.64,215
2002,1,176,2769.12,385.38,215
2003,0,470,0,338.21999999999997,215
2003,1,916,6601.05,1789.2,215
2004,0,30,0,46.08,215
2004,1,118,2260.7999999999997,270.71999999999997,215
2005,0,199,0,147.06,215
2005,1,404,4723.38,617.9399999999999,215
2006,0,35,0,30.42,215
2006,1,138,3072.15,359.19,215
2007,0,71,0,61.2,215
2007,1,286,4111.92,416.61,215
2008,0,21,0,18.36,215
2008,1,189,3959.64,377.28,215
2009,0,50,0,53.099999999999994,215
2009,1,195,4299.84,350.72999999999996,215
2010,0,25,0,17.82,215
2010,1,149,4110.03,363.6,215
2011,0,29,0,37.98,215
2011,1,155,4186.26,287.01,215
2012,0,123,0,107.37,215
2012,1,384,6383.34,1332,215
2013,0,20,0,25.47,215
2013,1,128,4209.929999999999,337.23,215
2014,0,14,0,9.09,215
2014,1,92,3993.39,206.64,215
2015,0,66,0,42.03,215
2015,1,406,6140.34,570.96,215
2016,0,27,0,18.99,215
2016,1,154,3367.35,266.58,215
2017,0,62,0,41.22,215
2017,1,312,4313.7,636.66,215
2018,0,41,0,29.7,215
2018,1,149,2437.1099999999997,390.51,215
2019,0,27,0,17.73,215
2019,1,129,2357.8199999999997,194.76,215
2020,0,31,0,40.23,215
2020,1,114,1316.7,170.54999999999998,215
2021,0,41,0,36.45,215
2021,1,153,2132.46,311.4,215
2022,0,170,0,139.23,215
2022,1,458,3549.06,748.26,215
2023,0,47,0,37.98,215
2023,1,85,1010.07,182.52,215
1986,0,1959,0,2450.43,216
1986,1,222,803.0699999999999,878.49,216
1987,0,2856,0,2750.58,216
1987,1,474,1496.52,893.9699999999999,216
1988,0,1405,0,1195.29,216
1988,1,399,1818.63,892.53,216
1989,0,602,0,536.9399999999999,216
1989,1,277,1562.04,585.63,216
1990,0,2384,0,1899.9,216
1990,1,1525,5144.58,2944.71,216
1991,0,744,0,682.47,216
1991,1,633,3233.0699999999997,1160.82,216
1992,0,524,0,486.36,216
1992,1,500,3230.64,879.48,216
1993,0,1770,0,1424.88,216
1993,1,2034,8623.529999999999,3691.44,216
1994,0,480,0,478.53,216
1994,1,524,4839.03,1320.48,216
1995,0,677,0,495.63,216
1995,1,1091,6735.33,1541.07,216
1996,0,720,0,511.38,216
1996,1,1152,7507.259999999999,1631.7,216
1997,0,1139,0,790.29,216
1997,1,1936,11829.6,3262.5,216
1998,0,393,0,341.28,216
1998,1,701,8106.66,1443.87,216
1999,0,334,0,247.23,216
1999,1,587,7838.639999999999,1056.33,216
2000,0,643,0,412.65,216
2000,1,1526,11727.99,2215.62,216
2001,0,550,0,399.33,216
2001,1,1346,12647.16,2456.64,216
2002,0,277,0,194.67,216
2002,1,700,9370.53,1217.61,216
2003,0,392,0,283.5,216
2003,1,1026,12423.69,1814.4,216
2004,0,185,0,149.31,216
2004,1,661,10274.31,1221.75,216
2005,0,455,0,326.61,216
2005,1,1536,15053.22,2251.08,216
2006,0,154,0,102.69,216
2006,1,572,11572.56,1013.58,216
2007,0,298,0,203.22,216
2007,1,1273,15118.65,2023.65,216
2008,0,216,0,152.28,216
2008,1,861,15070.59,1923.57,216
2009,0,205,0,135.81,216
2009,1,810,13397.58,1253.34,216
2010,0,127,0,89.64,216
2010,1,644,13954.95,1107.63,216
2011,0,258,0,202.41,216
2011,1,1243,17595.72,1750.77,216
2012,0,296,0,188.37,216
2012,1,1351,19613.16,2230.74,216
2013,0,119,0,87.39,216
2013,1,496,14014.26,807.5699999999999,216
2014,0,81,0,56.25,216
2014,1,357,12342.33,533.16,216
2015,0,401,0,233.19,216
2015,1,1882,20166.75,2692.44,216
2016,0,147,0,137.7,216
2016,1,568,10902.42,879.5699999999999,216
2017,0,641,0,471.87,216
2017,1,2246,17135.55,5376.33,216
2018,0,200,0,183.96,216
2018,1,576,10008.18,1123.65,216
2019,0,229,0,169.11,216
2019,1,778,10969.56,953.28,216
2020,0,178,0,119.88,216
2020,1,604,7933.23,748.7099999999999,216
2021,0,315,0,205.38,216
2021,1,1059,8981.55,1439.73,216
2022,0,293,0,180.45,216
2022,1,893,8075.16,1335.15,216
2023,0,171,0,102.06,216
2023,1,566,5294.61,734.13,216
1986,0,1423,0,1669.86,217
1986,1,148,451.35,518.67,217
1987,0,1912,0,1885.14,217
1987,1,259,1060.11,841.14,217
1988,0,2525,0,2208.87,217
1988,1,528,1689.39,1163.97,217
1989,0,840,0,827.1,217
1989,1,319,1942.56,844.92,217
1990,0,1785,0,1483.74,217
1990,1,849,3587.58,1758.06,217
1991,0,556,0,501.39,217
1991,1,371,2217.42,684.63,217
1992,0,669,0,713.3399999999999,217
1992,1,417,2274.0299999999997,888.75,217
1993,0,3104,0,2500.83,217
1993,1,2458,8432.1,5579.639999999999,217
1994,0,443,0,446.67,217
1994,1,387,3531.6,885.6899999999999,217
1995,0,691,0,538.29,217
1995,1,898,5411.7,1413.99,217
1996,0,698,0,568.98,217
1996,1,856,5774.67,1530.36,217
1997,0,1383,0,1009.62,217
1997,1,2034,11895.12,3491.64,217
1998,0,379,0,307.26,217
1998,1,710,7849.44,1176.75,217
1999,0,993,0,805.41,217
1999,1,858,8180.639999999999,1461.78,217
2000,0,771,0,634.9499999999999,217
2000,1,991,6891.21,1828.62,217
2001,0,733,0,566.37,217
2001,1,1174,10581.3,2158.2,217
2002,0,227,0,199.89,217
2002,1,596,8285.22,1038.69,217
2003,0,309,0,209.52,217
2003,1,1013,11472.48,1746.1799999999998,217
2004,0,171,0,145.89,217
2004,1,466,8286.66,997.29,217
2005,0,514,0,335.34,217
2005,1,1662,15810.84,2806.83,217
2006,0,158,0,138.69,217
2006,1,417,8708.58,932.04,217
2007,0,307,0,218.43,217
2007,1,1395,15236.91,2295.45,217
2008,0,216,0,149.49,217
2008,1,716,12421.62,1373.76,217
2009,0,246,0,177.75,217
2009,1,871,15165.54,1501.56,217
2010,0,82,0,64.17,217
2010,1,379,10820.79,794.79,217
2011,0,272,0,176.67,217
2011,1,1702,18547.92,2668.95,217
2012,0,164,0,110.7,217
2012,1,721,14290.29,1583.82,217
2013,0,158,0,154.17,217
2013,1,471,13175.73,965.7,217
2014,0,100,0,75.14999999999999,217
2014,1,392,11906.73,714.87,217
2015,0,183,0,123.75,217
2015,1,1196,17159.489999999998,1843.83,217
2016,0,121,0,88.28999999999999,217
2016,1,504,10702.62,835.8299999999999,217
2017,0,467,0,304.56,217
2017,1,1976,17190.27,3227.49,217
2018,0,110,0,88.83,217
2018,1,402,7614.09,887.67,217
2019,0,125,0,117.09,217
2019,1,545,7615.98,844.92,217
2020,0,144,0,102.78,217
2020,1,619,7844.94,1076.4,217
2021,0,193,0,137.7,217
2021,1,600,6699.69,1057.14,217
2022,0,220,0,151.38,217
2022,1,704,7632.45,1104.75,217
2023,0,171,0,160.73999999999998,217
2023,1,460,4453.74,853.74,217
1986,0,1445,0,1761.48,218
1986,1,182,449.55,627.93,218
1987,0,276,0,366.03,218
1987,1,95,560.61,637.38,218
1988,0,954,0,1188.09,218
1988,1,239,1370.16,795.9599999999999,218
1989,0,485,0,431.19,218
1989,1,276,1789.11,799.4699999999999,218
1990,0,734,0,699.84,218
1990,1,344,2387.16,919.08,218
1991,0,64,0,97.02,218
1991,1,62,690.66,211.68,218
1992,0,252,0,207.09,218
1992,1,276,2605.41,640.98,218
1993,0,169,0,166.23,218
1993,1,259,2667.87,765.99,218
1994,0,106,0,159.75,218
1994,1,191,2449.7999999999997,739.9799999999999,218
1995,0,120,0,110.52,218
1995,1,148,2146.41,350.64,218
1996,0,122,0,113.58,218
1996,1,160,2799.3599999999997,614.6999999999999,218
1997,0,405,0,281.61,218
1997,1,558,5401.62,1442.4299999999998,218
1998,0,103,0,83.16,218
1998,1,206,3358.44,806.76,218
1999,0,507,0,382.14,218
1999,1,503,4142.34,1027.53,218
2000,0,862,0,814.68,218
2000,1,1010,7843.679999999999,4637.61,218
2001,0,523,0,436.68,218
2001,1,613,9195.93,1460.25,218
2002,0,26,0,23.85,218
2002,1,109,4809.96,342.99,218
2003,0,124,0,72.63,218
2003,1,433,8127.09,854.01,218
2004,0,40,0,41.04,218
2004,1,133,3464.5499999999997,433.53,218
2005,0,126,0,94.05,218
2005,1,375,7718.58,1017.09,218
2006,0,34,0,49.23,218
2006,1,110,4926.33,431.19,218
2007,0,61,0,49.23,218
2007,1,198,4652.19,545.76,218
2008,0,104,0,75.69,218
2008,1,290,6490.62,1039.68,218
2009,0,60,0,64.08,218
2009,1,174,5258.429999999999,844.56,218
2010,0,16,0,14.49,218
2010,1,85,4024.53,285.65999999999997,218
2011,0,47,0,35.64,218
2011,1,129,5437.3499999999995,379.44,218
2012,0,159,0,100.89,218
2012,1,434,7403.76,1958.13,218
2013,0,51,0,40.95,218
2013,1,280,8739.09,905.4,218
2014,0,11,0,5.31,218
2014,1,80,4318.29,196.92,218
2015,0,41,0,36.45,218
2015,1,178,5925.42,418.95,218
2016,0,23,0,33.75,218
2016,1,100,3516.12,302.67,218
2017,0,88,0,61.92,218
2017,1,250,3477.4199999999996,690.03,218
2018,0,24,0,23.94,218
2018,1,124,2978.19,1134.45,218
2019,0,35,0,20.88,218
2019,1,81,899.1,148.23,218
2020,0,16,0,15.03,218
2020,1,61,1431.18,238.41,218
2021,0,199,0,117.18,218
2021,1,501,3472.2,1030.5,218
2022,0,65,0,46.89,218
2022,1,150,2510.64,437.76,218
2023,0,15,0,11.52,218
2023,1,52,592.38,152.46,218
1986,0,228,0,295.46999999999997,219
1986,1,41,124.56,100.53,219
1987,0,141,0,180.09,219
1987,1,42,162.36,98.1,219
1988,0,76,0,134.1,219
1988,1,47,204.21,100.8,219
1989,0,99,0,99.09,219
1989,1,99,502.47,410.94,219
1990,0,221,0,217.44,219
1990,1,136,671.31,394.38,219
1991,0,12,0,15.3,219
1991,1,21,230.04,102.78,219
1992,0,34,0,35.37,219
1992,1,71,524.0699999999999,120.15,219
1993,0,34,0,47.88,219
1993,1,71,828.36,188.28,219
1994,0,31,0,51.39,219
1994,1,68,535.05,152.64,219
1995,0,39,0,54.629999999999995,219
1995,1,57,454.59,172.35,219
1996,0,40,0,35.01,219
1996,1,59,575.28,198.9,219
1997,0,74,0,74.07,219
1997,1,151,1557.54,426.6,219
1998,0,28,0,25.11,219
1998,1,67,1004.67,142.38,219
1999,0,17,0,11.07,219
1999,1,42,843.84,134.28,219
2000,0,169,0,166.86,219
2000,1,234,2347.11,715.77,219
2001,0,56,0,51.93,219
2001,1,93,1687.32,326.15999999999997,219
2002,0,3,0,2.61,219
2002,1,34,644.5799999999999,99.18,219
2003,0,9,0,3.87,219
2003,1,89,1865.88,180.36,219
2004,0,5,0,4.05,219
2004,1,48,1188.63,143.19,219
2005,0,13,0,6.12,219
2005,1,104,2109.7799999999997,235.98,219
2006,0,3,0,1.2599999999999998,219
2006,1,31,963.99,109.17,219
2007,0,12,0,6.12,219
2007,1,95,1576.26,244.98,219
2008,0,3,0,2.07,219
2008,1,44,1152.99,166.5,219
2009,0,3,0,1.08,219
2009,1,42,1099.89,127.35,219
2010,0,1,0,0.36,219
2010,1,34,1186.38,120.15,219
2011,0,1,0,0.63,219
2011,1,37,1309.41,93.42,219
2012,0,1,0,0.99,219
2012,1,34,992.88,121.05,219
2013,0,5,0,2.16,219
2013,1,47,1371.51,95.58,219
2014,0,1,0,1.98,219
2014,1,24,1311.39,79.92,219
2015,0,9,0,4.2299999999999995,219
2015,1,53,673.02,127.35,219
2016,0,3,0,5.22,219
2016,1,32,444.96,70.2,219
2017,0,29,0,33.57,219
2017,1,87,1081.08,240.21,219
2018,0,3,0,5.31,219
2018,1,23,259.65,58.95,219
2019,0,3,0,1.5299999999999998,219
2019,1,30,280.17,60.21,219
2020,0,3,0,1.35,219
2020,1,27,195.03,68.67,219
2021,0,9,0,5.76,219
2021,1,25,98.37,36.54,219
2022,0,10,0,6.66,219
2022,1,24,104.58,52.29,219
2023,0,7,0,9.45,219
2023,1,14,52.919999999999995,22.41,219
1986,0,7,0,6.39,22
1987,0,5,0,3.3299999999999996,22
1988,0,16,0,17.91,22
1988,1,2,3.3299999999999996,9.09,22
1990,0,1,0,0.45,22
1990,1,1,4.859999999999999,0.45,22
1992,0,1,0,0.63,22
1992,1,2,2.34,1.44,22
1993,1,2,5.58,2.34,22
1994,0,3,0,2.07,22
1994,1,1,0.45,0.45,22
1995,0,2,0,1.17,22
1995,1,2,6.3,1.35,22
1997,0,2,0,0.9,22
1997,1,2,6.3,2.4299999999999997,22
1998,0,2,0,0.99,22
1998,1,3,10.26,6.029999999999999,22
1999,0,14,0,11.43,22
1999,1,12,23.58,20.61,22
2001,0,2,0,1.53,22
2001,1,4,16.47,5.9399999999999995,22
2002,0,1,0,0.8999999999999999,22
2002,1,4,19.53,1.89,22
2004,0,1,0,0.54,22
2005,0,1,0,0.36,22
2005,1,4,18.63,4.5,22
2007,0,3,0,1.44,22
2007,1,4,16.65,2.25,22
2008,0,1,0,0.72,22
2008,1,3,14.76,1.17,22
2009,1,5,4.859999999999999,4.95,22
2010,1,5,14.4,1.89,22
2011,0,1,0,0.45,22
2011,1,4,18.36,6.569999999999999,22
2012,1,4,23.4,2.61,22
2013,0,1,0,0.36,22
2013,1,4,14.4,5.04,22
2015,0,1,0,0.36,22
2016,1,4,16.38,3.15,22
2018,0,1,0,0.36,22
2018,1,5,12.33,5.31,22
2019,0,2,0,0.8999999999999999,22
2019,1,4,7.47,1.8,22
2020,1,2,6.21,0.8099999999999999,22
2021,0,14,0,13.5,22
2021,1,13,19.619999999999997,19.26,22
1986,0,222,0,277.46999999999997,220
1986,1,29,52.29,182.88,220
1987,0,188,0,172.79999999999998,220
1987,1,32,106.56,114.84,220
1988,0,199,0,207.99,220
1988,1,57,349.38,148.59,220
1989,0,255,0,271.26,220
1989,1,102,557.01,264.96,220
1990,0,220,0,158.22,220
1990,1,98,707.67,167.22,220
1991,0,48,0,44.73,220
1991,1,40,440.46,78.92999999999999,220
1992,0,251,0,225.72,220
1992,1,196,1102.77,598.68,220
1993,0,73,0,60.3,220
1993,1,90,958.23,143.82,220
1994,0,67,0,76.86,220
1994,1,119,795.78,157.32,220
1995,0,21,0,9.63,220
1995,1,47,388.17,63.36,220
1996,0,70,0,43.02,220
1996,1,82,732.87,215.73,220
1997,0,191,0,155.51999999999998,220
1997,1,215,1674.63,848.3399999999999,220
1998,0,48,0,31.23,220
1998,1,94,1171.89,287.91,220
1999,0,54,0,33.48,220
1999,1,138,1382.31,203.85,220
2000,0,36,0,21.6,220
2000,1,97,792.36,135,220
2001,0,77,0,64.62,220
2001,1,123,1957.41,419.94,220
2002,0,14,0,8.19,220
2002,1,48,1348.2,68.39999999999999,220
2003,0,50,0,26.28,220
2003,1,131,2148.75,336.15,220
2004,0,28,0,19.98,220
2004,1,56,769.77,82.35,220
2005,0,21,0,10.26,220
2005,1,95,1628.28,159.57,220
2006,0,16,0,7.47,220
2006,1,77,1271.79,91.44,220
2007,0,200,0,135.18,220
2007,1,498,3745.08,1216.35,220
2008,0,13,0,9.18,220
2008,1,72,2026.62,434.7,220
2009,0,5,0,3.42,220
2009,1,35,1860.21,78.03,220
2010,0,15,0,8.73,220
2010,1,59,1564.56,94.77,220
2011,0,12,0,6.4799999999999995,220
2011,1,63,1578.4199999999998,98.64,220
2012,0,24,0,18,220
2012,1,159,2360.34,481.95,220
2013,0,29,0,15.48,220
2013,1,120,2236.05,134.54999999999998,220
2014,0,6,0,3.06,220
2014,1,31,715.9499999999999,119.34,220
2015,0,26,0,14.94,220
2015,1,157,2625.75,245.25,220
2016,0,20,0,11.16,220
2016,1,73,1580.58,220.86,220
2017,0,40,0,30.42,220
2017,1,138,1394.01,458.73,220
2018,0,14,0,7.109999999999999,220
2018,1,60,617.13,117.45,220
2019,0,16,0,14.22,220
2019,1,56,1021.05,99.27,220
2020,0,23,0,10.98,220
2020,1,84,1138.68,147.96,220
2021,0,28,0,24.479999999999997,220
2021,1,113,1225.53,559.89,220
2022,0,46,0,29.7,220
2022,1,117,262.8,302.58,220
2023,0,45,0,30.15,220
2023,1,71,974.88,145.35,220
1986,0,1070,0,1448.55,221
1986,1,102,660.87,579.06,221
1987,0,3739,0,3340.08,221
1987,1,277,1355.6699999999998,1171.62,221
1988,0,2605,0,2120.31,221
1988,1,431,2331.27,1358.91,221
1989,0,939,0,984.96,221
1989,1,393,2840.49,1234.44,221
1990,0,1215,0,1062.09,221
1990,1,590,4126.68,1448.46,221
1991,0,1026,0,948.96,221
1991,1,534,4380.75,1319.22,221
1992,0,1663,0,1268.1,221
1992,1,917,6226.5599999999995,1914.12,221
1993,0,2162,0,1440.36,221
1993,1,1190,6211.53,1538.46,221
1994,0,785,0,792.81,221
1994,1,648,5321.969999999999,1098.99,221
1995,0,252,0,233.19,221
1995,1,229,2070.99,309.69,221
1996,0,1599,0,1070.64,221
1996,1,959,5301.54,1216.62,221
1997,0,2889,0,2174.85,221
1997,1,2300,11592.81,3911.67,221
1998,0,755,0,564.5699999999999,221
1998,1,836,7478.01,1391.85,221
1999,0,696,0,494.73,221
1999,1,869,6412.23,1338.57,221
2000,0,632,0,530.37,221
2000,1,980,9781.65,2425.86,221
2001,0,800,0,677.6999999999999,221
2001,1,795,9358.56,1827.81,221
2002,0,183,0,133.65,221
2002,1,254,4587.66,572.49,221
2003,0,667,0,440.28,221
2003,1,1054,9893.16,1372.77,221
2004,0,796,0,650.88,221
2004,1,999,9719.28,2306.16,221
2005,0,633,0,412.11,221
2005,1,1121,11789.91,1454.4,221
2006,0,202,0,146.7,221
2006,1,380,7602.03,542.97,221
2007,0,2903,0,2016.36,221
2007,1,3624,21360.6,9017.37,221
2008,0,283,0,235.35,221
2008,1,536,10799.37,2988,221
2009,0,206,0,151.56,221
2009,1,439,11224.08,1061.64,221
2010,0,160,0,141.48,221
2010,1,393,11878.11,780.93,221
2011,0,282,0,167.13,221
2011,1,1022,16178.04,1803.15,221
2012,0,354,0,252.9,221
2012,1,1156,18487.08,2634.21,221
2013,0,389,0,309.96,221
2013,1,946,20172.33,2837.25,221
2014,0,177,0,151.29,221
2014,1,422,13568.76,694.8,221
2015,0,303,0,202.77,221
2015,1,926,18227.97,1504.8,221
2016,0,122,0,109.62,221
2016,1,322,10704.78,557.8199999999999,221
2017,0,330,0,213.03,221
2017,1,943,15725.7,1719.99,221
2018,0,181,0,136.07999999999998,221
2018,1,423,8440.92,1495.35,221
2019,0,133,0,76.5,221
2019,1,560,10804.59,956.43,221
2020,0,128,0,77.31,221
2020,1,293,6828.299999999999,545.5799999999999,221
2021,0,255,0,174.6,221
2021,1,649,8984.52,1055.79,221
2022,0,273,0,163.44,221
2022,1,592,7361.46,1032.3,221
2023,0,277,0,223.83,221
2023,1,470,5501.34,909.36,221
1986,0,1339,0,1413.99,222
1986,1,108,416.25,488.34,222
1987,0,3923,0,3441.87,222
1987,1,247,1266.3,892.26,222
1988,0,1728,0,1866.87,222
1988,1,267,1673.91,1058.04,222
1989,0,2667,0,2366.46,222
1989,1,414,2592.45,1411.2,222
1990,0,1657,0,1179.99,222
1990,1,408,1848.06,680.85,222
1991,0,1265,0,1341.36,222
1991,1,355,2769.39,1211.85,222
1992,0,1825,0,1406.25,222
1992,1,915,3846.87,1728.54,222
1993,0,4124,0,3187.26,222
1993,1,2061,7912.08,4198.679999999999,222
1994,0,1070,0,1142.82,222
1994,1,645,5204.16,1525.59,222
1995,0,518,0,383.49,222
1995,1,435,4729.41,1064.4299999999998,222
1996,0,5481,0,4050.18,222
1996,1,2726,12313.35,5134.59,222
1997,0,2300,0,1643.94,222
1997,1,2026,11181.6,2981.8799999999997,222
1998,0,751,0,594,222
1998,1,711,8561.61,1330.9199999999998,222
1999,0,814,0,537.84,222
1999,1,1410,10781.55,1981.08,222
2000,0,665,0,648.63,222
2000,1,1057,10697.22,2690.64,222
2001,0,1042,0,784.35,222
2001,1,1336,12440.7,2606.13,222
2002,0,535,0,374.4,222
2002,1,865,9222.03,1667.34,222
2003,0,397,0,461.52,222
2003,1,306,5549.58,1160.37,222
2004,0,500,0,429.39,222
2004,1,652,6259.7699999999995,1241.91,222
2005,0,721,0,464.85,222
2005,1,1788,18048.24,2843.19,222
2006,0,467,0,318.24,222
2006,1,1012,13295.79,1720.53,222
2007,0,610,0,471.78,222
2007,1,1259,14595.57,2581.2,222
2008,0,332,0,260.09999999999997,222
2008,1,668,11825.01,1980.36,222
2009,0,206,0,138.06,222
2009,1,367,7664.219999999999,665.64,222
2010,0,205,0,160.47,222
2010,1,716,12928.05,1227.87,222
2011,0,346,0,215.46,222
2011,1,1351,17234.82,2223,222
2012,0,576,0,382.59,222
2012,1,1571,20063.61,2588.22,222
2013,0,469,0,429.3,222
2013,1,1181,17702.91,2684.25,222
2014,0,298,0,195.75,222
2014,1,755,13968.63,1306.62,222
2015,0,329,0,215.91,222
2015,1,1160,16823.34,1713.06,222
2016,0,200,0,149.85,222
2016,1,482,11427.39,962.37,222
2017,0,331,0,226.08,222
2017,1,776,12355.47,1285.92,222
2018,0,138,0,87.57,222
2018,1,303,7475.67,670.9499999999999,222
2019,0,235,0,143.37,222
2019,1,984,10517.85,1693.53,222
2020,0,165,0,129.87,222
2020,1,445,6065.549999999999,735.66,222
2021,0,500,0,353.88,222
2021,1,1631,12116.97,3272.3999999999996,222
2022,0,533,0,429.39,222
2022,1,719,7832.52,2225.25,222
2023,0,293,0,268.56,222
2023,1,519,5367.87,1347.75,222
1986,0,798,0,1468.8,223
1986,1,41,123.75,117.99,223
1987,0,940,0,930.42,223
1987,1,75,341.28,278.28,223
1988,0,1736,0,1725.21,223
1988,1,150,800.64,720.9,223
1989,0,707,0,721.26,223
1989,1,136,947.43,478.08,223
1990,0,1363,0,1225.89,223
1990,1,219,647.55,465.39,223
1991,0,357,0,474.21,223
1991,1,66,556.02,236.16,223
1992,0,1040,0,899.55,223
1992,1,430,1628.28,980.28,223
1993,0,2176,0,1848.33,223
1993,1,877,4335.66,2257.29,223
1994,0,711,0,797.4,223
1994,1,294,2714.94,1323.63,223
1995,0,354,0,402.84,223
1995,1,177,1790.1899999999998,554.31,223
1996,0,1633,0,1245.24,223
1996,1,871,5311.889999999999,1636.02,223
1997,0,783,0,794.88,223
1997,1,512,4970.61,1296.9,223
1998,0,480,0,626.49,223
1998,1,491,4407.3,1066.05,223
1999,0,247,0,252,223
1999,1,284,3939.75,628.11,223
2000,0,861,0,736.56,223
2000,1,956,7290.81,2245.14,223
2001,0,453,0,399.96,223
2001,1,420,3996.18,678.96,223
2002,0,230,0,268.74,223
2002,1,279,3741.48,629.28,223
2003,0,288,0,344.43,223
2003,1,197,3409.3799999999997,671.31,223
2004,0,272,0,205.2,223
2004,1,502,3337.02,774.27,223
2005,0,371,0,222.3,223
2005,1,742,5504.04,1345.32,223
2006,0,151,0,131.67,223
2006,1,286,4342.5,788.49,223
2007,0,561,0,471.15,223
2007,1,789,9165.33,1991.43,223
2008,0,143,0,97.65,223
2008,1,318,6208.29,918.81,223
2009,0,81,0,78.11999999999999,223
2009,1,131,2787.8399999999997,310.77,223
2010,0,80,0,72.72,223
2010,1,193,4399.0199999999995,403.83,223
2011,0,129,0,102.24,223
2011,1,430,6748.65,879.03,223
2012,0,435,0,268.2,223
2012,1,940,11306.43,1902.33,223
2013,0,169,0,175.86,223
2013,1,347,7773.57,1076.22,223
2014,0,108,0,87.84,223
2014,1,261,6833.7,633.6899999999999,223
2015,0,115,0,97.29,223
2015,1,298,7434.81,899.1899999999999,223
2016,0,268,0,252.81,223
2016,1,517,8284.23,1048.95,223
2017,0,199,0,159.21,223
2017,1,340,7179.21,1017.54,223
2018,0,91,0,91.8,223
2018,1,229,6082.74,811.26,223
2019,0,162,0,139.41,223
2019,1,383,5224.86,834.39,223
2020,0,106,0,105.3,223
2020,1,187,5470.38,519.66,223
2021,0,221,0,184.77,223
2021,1,719,7730.37,1831.32,223
2022,0,132,0,147.87,223
2022,1,184,4540.139999999999,694.26,223
2023,0,147,0,142.11,223
2023,1,276,3470.76,750.87,223
1986,0,480,0,634.41,224
1986,1,38,446.49,418.95,224
1987,0,369,0,497.34,224
1987,1,49,643.3199999999999,179.37,224
1988,0,1153,0,1603.08,224
1988,1,120,821.52,809.91,224
1989,0,634,0,590.9399999999999,224
1989,1,121,1024.38,608.04,224
1990,0,1082,0,1048.23,224
1990,1,352,2625.0299999999997,1990.44,224
1991,0,123,0,180.27,224
1991,1,66,1087.65,453.86999999999995,224
1992,0,1765,0,1600.2,224
1992,1,543,4681.71,1539.54,224
1993,0,628,0,494.73,224
1993,1,268,4399.92,745.56,224
1994,0,373,0,396.27,224
1994,1,189,4123.44,736.65,224
1995,0,285,0,275.03999999999996,224
1995,1,160,3730.5,382.86,224
1996,0,632,0,513.36,224
1996,1,409,5164.92,673.92,224
1997,0,2122,0,1721.34,224
1997,1,1078,8475.48,2038.95,224
1998,0,272,0,279.63,224
1998,1,321,5176.98,622.53,224
1999,0,378,0,341.46,224
1999,1,438,6963.389999999999,1080.9,224
2000,0,471,0,441.9,224
2000,1,462,7316.28,1283.04,224
2001,0,972,0,1074.24,224
2001,1,738,8969.939999999999,2012.13,224
2002,0,932,0,845.1899999999999,224
2002,1,659,7568.01,2154.6,224
2003,0,400,0,344.07,224
2003,1,348,7337.969999999999,1079.28,224
2004,0,451,0,372.15,224
2004,1,640,9425.7,859.86,224
2005,0,101,0,90.99,224
2005,1,229,5921.0999999999995,616.9499999999999,224
2006,0,156,0,125.19,224
2006,1,203,6800.76,455.67,224
2007,0,307,0,325.53,224
2007,1,451,10698.93,2366.73,224
2008,0,205,0,158.22,224
2008,1,374,9079.83,596.0699999999999,224
2009,0,112,0,79.28999999999999,224
2009,1,247,9576,541.8,224
2010,0,44,0,28.26,224
2010,1,173,6208.2,294.57,224
2011,0,85,0,72.53999999999999,224
2011,1,220,10818.63,398.79,224
2012,0,370,0,257.03999999999996,224
2012,1,603,12452.94,1126.44,224
2013,0,534,0,339.3,224
2013,1,920,17022.96,4163.3099999999995,224
2014,0,106,0,81.63,224
2014,1,169,9287.01,411.03,224
2015,0,88,0,55.44,224
2015,1,185,6167.79,391.95,224
2016,0,238,0,187.83,224
2016,1,454,10657.44,733.86,224
2017,0,319,0,227.88,224
2017,1,593,10192.41,1082.79,224
2018,0,211,0,176.22,224
2018,1,265,6652.889999999999,544.3199999999999,224
2019,0,306,0,249.66,224
2019,1,624,10175.31,1393.83,224
2020,0,138,0,161.01,224
